456;SPECI;Paraswammerdamia;conspersella;(Tengström, 1848)
457;SPECI;Paraswammerdamia;nebulella;(Goeze, 1783)
458;GENUS;;Cedestis;Zeller, 1839
459;SPECI;Cedestis;gysseleniella;Zeller, 1839
460;SPECI;Cedestis;subfasciella;(Stephens, 1834)
461;GENUS;;Ocnerostoma;Zeller, 1847
462;SPECI;Ocnerostoma;piniariella;Zeller, 1847
463;SPECI;Ocnerostoma;friesei;Svensson, 1966
464;SUBFA;;Praydinae;
465;GENUS;;Prays;Hübner, 1825
466;SPECI;Prays;fraxinella;(Bjerkander, 1784)
10022;SPECI;Prays;ruficeps;(Heinemann, 1854)
467;SUBFA;;Argyresthiinae;
468;GENUS;;Argyresthia;Hübner, 1825
469;SPECI;Argyresthia;laevigatella;(Heydenreich, 1851)
470;SPECI;Argyresthia;glabratella;Zeller, 1847
471;SPECI;Argyresthia;bergiella;(Ratzeburg, 1840)
472;SPECI;Argyresthia;praecocella;Zeller, 1839
473;SPECI;Argyresthia;arceuthina;Zeller, 1839
474;SPECI;Argyresthia;trifasciata;Staudinger, 1871
475;SPECI;Argyresthia;dilectella;Zeller, 1847
476;SPECI;Argyresthia;abdominalis;Zeller, 1839
477;SPECI;Argyresthia;aurulentella;Stainton, 1849
478;SPECI;Argyresthia;ivella;(Haworth, 1828)
479;SPECI;Argyresthia;brockeella;(Hübner, 1813)
480;SPECI;Argyresthia;goedartella;(Linnaeus, 1758)
481;SPECI;Argyresthia;pygmaeella;(Denis & Schiffermüller, 1775)
482;SPECI;Argyresthia;sorbiella;(Treitschke, 1833)
483;SPECI;Argyresthia;curvella;(Linnaeus, 1761)
484;SPECI;Argyresthia;retinella;Zeller, 1839
485;SPECI;Argyresthia;fundella;(Fischer v. Röslerstamm, 1835)
486;SPECI;Argyresthia;glaucinella;Zeller, 1839
487;SPECI;Argyresthia;spinosella;Stainton, 1849
488;SPECI;Argyresthia;conjugella;Zeller, 1839
